paper_id,title,tldr,abstract,year
156786594,The Civil Law Process of Environmental Capacity,"The legal property of the environment capacity, in particular the legal property of the environment capacity, the absence of relevant laws and regulations to be confirmed.","Emissions trading system as a mean of protecting the environment of market economy,due to their full advantage of the market economy,can effectively control and reduce emissions,is affected by the academic attention.Although there are the practice of emission trading in our country;emissions trading and emission rights are still a blind spot area in the law,in particular the legal property of the environment capacity,the absence of relevant laws and regulations to be confirmed.Based on the concept of environmental capacity,property in-depth study,and then proposes legislation to make it through the property of one-way,to address obstacles to emissions trading in the civil law.",2010.0
156786836,Impacts of Number of Children on the Labor Supply and Wage Earnings of Married Women,"Using CHNS data, this paper estimates the impact of number of children on the labor supply and wage earnings of married women in China. Additional children significantly reduce urban married women's labor supply,hours of working and wage earnings.","Using CHNS data,this paper estimates the impacts of number of children on the labor supply and wage earnings of married women.Using instrumental estimation and Heckman two-step estimation strategies,this paper solved the problem of the endogeneity of the number of children and sample selections in estimating hours of working and wage earnings.This is the first paper that attempts to estimate the causal effects of fertility on labor supply and wage earnings of urban and rural married women in China.It is found that additional children significantly reduce urban married women's labor supply,hours of working and wage earnings.No significant effects of fertility on rural married women's labor supply and wage earnings have been found,but fertility indeed decreases rural married women's hours of working.",2011.0
156786878,WORLD R ECESSION: W HA T WENT W RONG?,"The paper offers a critique of current policy. Based on a discussion of the role of the interest rate in smoothing cyclical fluctuations, the paper offers a critique of current policy.",".. This paper starts by framing the issue of how seemingly intuitive responses to the distress suffered during recession can not only be ineffective but also can harm long-term growth. It then goes on to discuss the most long-lived of explanations of cyclical instability, the explanation based on swings in the psychology of financial markets. Such explanations offer no framework for thinking about the price system and the role of the interest rate. Based on a discussion of the role of the interest rate in smoothing cyclical fluctuations, the paper offers a critique of current policy.",2009.0
156787229,On the Time that Producing labor Force,"The production of labor force includes the consumption of labor time. It can be divided into two parts: materialized labor, such as expenses in living and study.","The production of labor force includes the consumption of labor time.The social reproduction time of labor force,which includes time of learning , time of housework and time of trade, constitutes the value of labor force. And it can be divided into two parts: materialized labor, such as expenses in living and study; living labor, such as learning and labor.",2005.0
156787692,Hierarchy on Positive Environmental Behavior of Enterprise and the Policy,"Authors designed the relevant environmental and economic policies to make environmental behavior positive. The article pointed out that the environmental behavior of enterprises is driven by gradual decrease from the hierarchy of circular economy to the hierarchy of distribution of interests, and then to the hierarchy of alternative choice.","Positive environmental behavior of enterprises is important to construct ecological civilization society.Enterprise having positive environmental behavior is the aim of environmental policy.Because the enterprises have three hierarchical objectives in the choice in the environmental governance,namely: the optimal level of pollution control of enterprises,the optimal level of pollution control of society and complete pollution control.Environmental behavior of enterprises differs in each hierarchical objective.Enterprises have three hierarchal behaviors in a positive environmental behavior,namely: the circular economy and the distribution of interests,and alternative choice,i.e.enterprises choosing either to controlpollution,protect environment or to pursue economic profit,the latter choice leading to punishment from governments or even closing down of enterprises.Every hierarchal behavior corresponds with related hierarchical objective.Hierarchical environmental behavior differs in the driving force of behavior and policy requirements.This article pointed out that the environmental behavior of enterprises is driven by gradual decrease from the hierarchy of circular economy to the hierarchy of distribution of interests,and then to the hierarchy of alternative choice.And authors designed the relevant environmental and economic policies to make environmental behavior of enterprises positive.",2010.0
156787823,Information Effects in Uniform Price Multi-Unit Dutch Auctions,"We design a multi-unit descending price (Dutch) auction mechanism that has applications for resource allocation and pricing problems. We find that revealing group size decreases bids, and therefore revenue, if units remaining are not shown.","We design a multi-unit descending-price (Dutch) auction mechanism that has applications for resource allocation and pricing problems. We address specific auction design choices by theoretically and experimentally determining optimal information disclosure along two dimensions. Bidders are either informed of the number of bidders in the auction, or know that it is one of two possible sizes; they also either know the number of units remaining for sale or are unaware of how many units have been taken by other bidders. We find that revealing group size decreases bids, and therefore revenue, if units remaining are not shown. When group size is unknown the price also falls if the number of units remaining is revealed. The most efficient and largest revenue outcome occurs when bidders are not provided information on either group size or units remaining. These laboratory results conform to some directional predictions from our theory, although overbidding is common.",2016.0
156788012,Discussion on Perfecting Tax Preference Policies after China's Entry into WTO,Essay analyzes China's tax preference policies from both active and negative sides after WTO accession.,"As an international organization forregulating relations among governments, WTO not only establishes legal frameworks but also defines supervision mechanism for its implementation. Therefor, behaviors and policies of the government will be firstly challenged after China's entry into WTO. This essay analyzes China's tax preference policies from both active and negative sides after the WTO accession, then puts forward some suggestions for tax preference policies perfection and self-protection.",2002.0
156788369,SOCIO-ECONOMIC AND ENVIRONMENTAL ASPECTS OF THE INDUSTRY IMBALANCES IN THE REGIONAL ECONOMY,"The paper presents an analysis of current socio-economic and environmental aspects of the industry imbalances in the regional economy by the example of Ural Federal District and Siberian Federal District. They investigate the correlation between industrial development, ecological problems and health problems of the local population.","The paper presents an analysis of current socio-economic and environmental aspects of the industry imbalances in the regional economy by the example of Ural Federal District and Siberian Federal District. The main aim of it is to identify the actual socio-economic problems in the development of the regional economies. The authors analyze the economic, ecological and social aspects in the development of regional economies by the examples. They investigate the specifics of the correlation between industrial development, ecological problems and health problems of the local population. Particular emphasis is placed on the analysis of correlations between the mortality of the population and industrial pollution of air and water. The analysis has resulted in making proposals for optimization of the regional policy in the field of invest ments, manufacturing and ecology. The special attention is given to environment-oriented projects. The most practicable way in solving the problem of these regional industry imbalances would be the development of regional diversification programs of the Siberia and the Ural economies. It has to support manufacturing and the largest public-private investment projects for the foundation of enterprises in agriculture, food and other industries. The most prosperous among them is the direction of bioenergy and forest-engineering-oriented businesses. The results of the research can be useful in solving the problem of the industry imbalances in the regional economic policy of the Russian Federation.",2013.0
156788535,Planning Change and Right Relief Channel in Urban and Rural Planning: Study Focusing on Regulatory Planning,"Change of regulatory planning relates to procedural requirements as well as property rights of citizens within the area in substantive law. In the field where the regulatory planning changes impacting on the right of the administrative counterpart, the interested party should be allowed to file an administrative reconsideration or an administrative litigation for relief. In the future when the administrative litigation system is further completed, there should also be possibility to set up a judicial review system of the administrative law in order to provide a right relief channel after planning changes in such litigations.","In urban and rural planning,the change of regulatory planning relates to both the procedural requirements in procedural law as well as the property right of citizens within the area in substantive law.Therefore,different nature of regulatory planning should be indentified from angles of right guarantee and relief.In the field where the regulatory planning changes impacting on the right of the administrative counterpart,the interested party should be allowed to file an administrative reconsideration or an administrative litigation for relief.In the future when the administrative litigation system is further completed,there should also be possibility to set up a judicial review system of the administrative law in order to provide a right relief channel after planning changes in such litigations.",2014.0
156788708,A study on China's P&C Insurers' Premium Risk Difference and Capital Requirement,China's PC insurers can be classified into four segments by their annual premium income and capital structure. We study the premium risk difference among the four segments. We try to set out solvency capital requirement for China's PC industry with layer decreasing methods.,"China's PC insurers can be classified into four segments by their annual premium income and capital structure. There exists huge difference among them in operation and risk,which brings extraordinary challenges to regulators in setting industrial policies and regulatory standards. We study the premium risk difference among the four segments,and try to set out solvency capital requirement for China's PC industry with layer decreasing methods. By dividing earned premium into the three layers of [0,2billion),[2 billion,10billion),and [above 10 billion],we come up with their corresponding solvency capital requirement as 30%,22%,and 15%.",2014.0
156789745,How Can Economics Predict,The difficulty of economic prediction is the apparent relatedness between economics theory and future economic development. There exist three different viewpoints on economic prediction.,"One of the very important issues in methodology of economics is whether economics can predict the future. The difficulty of economic prediction is the apparent relatedness between economics theory and future economic development. There exist three different viewpoints among economists on economic prediction. One view believes that, as physics does, economics, a science, can predict the future; another idea denies the ability of prediction, thus repudiating the scientific attribute of economics; the last view recognizes the scientific attribute of economics but negates possibility of accurate prediction by economics, although it does not exclude the possibility that economics may forecast a certain macro trend of economic system.",2001.0
156789757,Analysis about the influence of Institution of Forest Cutting Quota Management to Farmers' Forestry Income——Studies on the six case village in Jiangxi province,This article objectively describe the distribution of indicators in six case villages in Jiangxi province of the tree cutting quota management system to access. I analyze the extent of the loss of the system to limit its forestry income of farmers and the ownership of trees(the right to dispose of),"This article objectively describe the distribution of indicators in six case villages in Jiangxi province of the tree cutting quota management system to access by using multiple case study method.On this basis,I analyze the extent of the loss of the system to limit its forestry income of the farmers and the ownership of trees(the right to dispose of).The results show that:the national cutting index established under the premise,the distribution of the cutting index,the degree of difficulty of access to determine the degree of loss of income of farmers forestry,that is consistent with the degree of control of property rights in the property rights in the property rights economics and rental value of dissipation the degree of consumption was a positive correlation between the theoretical hypothesis.",2012.0
207820791,Every Cloud Has a Silver Lining: A History of Barriers to Intellectual Capital Measurement,The paper focuses on some situations in which barriers arose during the design and implementation of IC indicators followed by a (re)moulding of the IC measurement project within the organization. The paper sheds light on what happens to IC measurement projects when the magnitude of barriers are not so significant as to lead to the complete failure of the project.,"The purpose of this paper is to contribute to the Intellectual Capital Accounting (ICA) literature by investigating the barriers to IC measurement and how they can (re)shape IC measurement projects. The paper presents an interventionist case study of a company which has been measuring its IC for several years. It focuses on some emblematic situations in which barriers arose during the design and implementation of IC indicators followed by a (re)moulding of the IC measurement project within the organization. The case analysis revealed two barriers: the heavy workload that the design and calculation process of IC indicators entails and the perceived limited reliability of those indicators. These barriers did not lead to a complete failure of the project, but acted as a “filter”, resulting in the discontinued use of those indicators that were not perceived as useful or reliable and in the adoption of those that the managers actually considered useful. While this hindered a complete implementation of the ICMS, it promoted a selection of IC indicators and a legitimation of those that subsequently became part of the management control system. While previous studies explore how barriers can hamper the design as well as the implementation of an ICMS, this paper sheds light on what happens to IC measurement projects when the magnitude of barriers is not so significant as to lead to the complete failure of the project. This offers a new and different view of the barriers related to the adoption of ICMSs. Rather than considering them as factors which can interrupt IC measurement, they could be seen as factors which can challenge the implementation of the ICMS, strengthening those IC indicators that are perceived as reliable and useful and eliminating or disregarding those that did not meet expectations.",2019.0
207823142,Circular economy in clusters' performance evaluation,The main aim of the article is to overview the scientific literature that addresses the circular economy. The analytical hierarchy process (AHP) allows for composing the scheme of the cluster’s competitive advantage within circular economy. The findings suggest that resource efficiency is considered to be one of the most important ambitions.,"Research background: The value of clusters in developing advanced technology products and services as well as promoting regional growth is acknowledged by many policymakers and researchers (Lee et al., 2012). Hence, clusters are identified as enablers of the circular economy and resource efficiency in this study. Companies aim to enhance competencies and create competitive advantages in global competition and this can be achieved through pulling from a common and accessible pool of resources, information and demand for innovation which means that companies can profit from belonging to a cluster. ::: Purpose of the article: The main aim of the article is to overview the scientific literature that addresses the circular economy, identify clusters and their role in the circular economy and suggest how small and medium enterprises could engage in a circular economy through clusters' performance development. ::: Methods: Bibliometric literature analysis enables identifying the latest trends in scientific articles regarding a circular economy and clusters. The analytical hierarchy process (AHP) allows for composing the scheme of the cluster’s competitive advantage within circular economy. ::: Findings & Value added: The findings suggest that resource efficiency is considered to be one of the most important ambitions and clusters can work as enablers of a circular economy for small and medium enterprises (SMEs), gaining a competitive advantage at the same time. Clusters can encourage and provide conditions in which SMEs would turn to a circular economy. The scheme of Cluster's competitive advantage proposed by the author can help cluster's coordinators, policymakers and all the concerned parties to verify the importance of clusters' involvement in the circular economy.",2019.0
207825727,Roadmapping as an Instrument for the Sustainable Development Planning of Amalgamated Territorial Communities,Proposed procedure for constructing the roadmap for sustainable development of A with detailed description of each stage and a list of possible key points. Proposed procedure for constructing the roadmap for the sustainable development of A with detailed description of each stage and a list of possible key points.,"In the context of decentralization reform, the use of roadmapping has the particular importance for the development of amalgamated territorial communities. This visual and understandable tool for strategic planning is widely used around the world, but in Ukraine it has not become quite popular, including due to the lack of regulatory and methodological support. This article was an attempt to change this negative trend, as it proves the feasibility of roadmapping use in the planning of sustainable development of amalgamated territorial communities and offers a unified procedure for the construction of such a road map in accordance with the existing legal framework. Attention is focused on the fact that the use of any from these methods of prediction in the amalgamated territorial communities at this stage of decentralization is associated with a significant number of problems.To improve the quality of community planning and overcome the shortage of skilled and professional staff was suggested to use the roadmapping as a process of building a kind of guide-guide or step-by-step scenario of ATС development with reflection in the graph form of strategically important events in the time sequence is proposed. It is stated that the roadmaps have significant advantages, the main of which is the visibility and clarity and are represented by a wide range of types and formats. It is proved the appropriateness of technology roadmaps usage as such, let to associate time-specific measures of development, to assess threats and opportunities, identify priorities. Proposed procedure for constructing the roadmap for the sustainable development of AТС with detailed description of each stage and a list of possible key points (nodes of the graph), which are fully correspond to the official methodological content of strategic planning of local and regional developments. Its implementation should help amalgamated communities not only to improve the quality of strategic plan and simplify its complex process, but also ensure its compliance with the current regulatory framework. Keywords: roadmapping, sustainable development, amalgamated territorial community, decentralization, strategic planning, procedure for constructing the technology roadmap.",2019.0
207827863,Targeted Price Controls on Supermarket Products,We study the impact of targeted price controls on supermarket products in Argentina. Using daily prices for controlled and non-controlled goods we examine the effects of inflation.,"We study the impact of targeted price controls on supermarket products in Argentina. Using daily prices for controlled and non-controlled goods we examine the effects on inflation, product availabi...",2019.0
207828063,Evidence-based gender equality policy and pay in Latin America and the Caribbean: progress and challenges,The average woman in the region works 25 h more per month than the average man. Only half of women in the region are paid for or otherwise profit from their work. Gender inequality deters economic development and fosters income inequality.,"This paper aims to identify the main contributing factors to the observed gender pay inequality in the last 10 years in Latin America and the Caribbean. It also aims to identify the main restrictions to design evidence-based policy. The average woman in the region works 25 h more per month than the average man. Yet only half of women in the region are paid for or otherwise profit from their work. Work without formal pay leads to weak protection of human rights and limits civic participation. Moreover, gender inequality deters economic development and fosters income inequality. Research shows gender gaps result from the interactions of social norms and biological differences. The challenges to generating effective policies include the difficulty of identifying relevant mechanisms to explain gaps, the cost of collecting and analyzing relevant data, and the complexity associated with determining pertinent features of gender gaps. Collection and analysis of those mechanisms, data, and features are critical to learning how to correct gender gaps going forward.",2019.0
152531009,"Is There Labor Market Discrimination among Professionals in Chile? Lawyers, Doctors and Businesspeople","The paper analyzes gender differences in three Chilean professional labor markets, Business, Law and Medicine. The paper also shows individuals’ perceived locus of control (internal or external) is relevant in explaining the distribution of earnings.","This paper analyzes gender differences in three Chilean professional labor markets, Business, Law and Medicine, utilizing a new and rich data set collected for this purpose. The results show that differences in wages attributed to gender are only present in the legal profession. In Business/Economics, a vector of current family condition eliminates the gender effect and in Medicine, taking into account hours worked, size of firm and region also eliminates gender differences. The paper further shows that individuals’ perceived locus of control (internal or external) is relevant in explaining the distribution of earnings.",2008.0
152531179,Entwicklung auf dem schweizerischen Arbeitsmarkt seit 1980,"This paper gives an overview of developments on the Swiss labour market since 1980. There does exist a segment of the labour force with specific risks (low education, foreign origin, female) to become and stay unemployed.","The increase in unemployment to relatively high levels for Switzerland in the 1990s gave rise to two fears: First, that economic growth no longer has any effect on employment (""jobless growth""), and second, that the ""equilibrium"" rate of unemployment, i.e. the rate of employment that prevails even in favourable economic conditions, is on an increasing trend. This paper gives an overview of developments on the Swiss labour market since 1980 in order to shed some light on these mentioned anxieties. As far as the relationship between the growth of GDP and employment is concerned, the conclusion is, that it remains fairly strong. However, labour productivity seems to be increasing more rapidly since the beginning of the 1990s, so that the growth of real GDP must be more than 1.8% to bring about an increase in employment. Quantitative estimates of the ""equilibrium"" rate of unemployment exhibit a large spread and tend to follow actual rates. Our judgement is, that its increase over time is not very pronounced, and the present value lies in the range of 1.5% to 2%. There does exist a segment of the labour force with specific risks (low education, foreign origin, female) to become and stay unemployed.",2007.0
152531363,African equity markets : Testing Latin America's path,"Over a dozen countries will have formal capital markets, and a handful more are in the process of setting up stock exchanges. Kleiman and Morrissey provide an overview of recent reforms and trends that will shape the region's capital markets into the next century.","Abstract Equity Market opportunities and Sub-Saharan Africa have long been mutually exclusive propositions. However, recent developments are hinting at future profits to be reaped in the region. By year-end, over a dozen countries will have formal capital markets, and a handful more are in the process of setting up stock exchanges. Kleiman and Morrissey provide an overview of recent reforms and trends that will shape the region's capital markets into the next century.",1994.0
152531752,"Labour Mobility, Earnings and Unemployment: Selected Papers",The analysis of trade unions and relative wages can tax cuts increase investment in a unionized economy. The analysis of trade unions and relative wages can tax cuts increase investment in a unionized economy.,"Part 1 Mobility in labour markets: inter-regional mobility - a cross section analysis estimating the duration of unemployment the analysis of labour market flows using a continuous time model changes in Labour Market states in Great Britain eligibility for unemployment benefits in Great Britain firm formation in manufacturing industry migration and population ageing in Australia the choice of early retirement age and the Australian superannuation. Part 2 Labour markets: earning and job mobility - professional chemists in Britain variations in earning and responsibility the economic analysis of internal labour markets job mobility and earnings - an internal labour market approach opening the black box - economic analysis of internal labour markets changes in the responsibility and earning of professional scientists. Part 3 Trade unions wages: the analysis of trade unions and relative wages trade unions, wages and taxation a tax package to reduce the marginal rate of Income tax and union's wage demands flattening the tax rate structure, changing the tax mix and unions, wage demands models of trade union behaviour - a synthesis union wage responses to a shift from direct to indirect taxation Income tax changes and trade union wage demands can tax cuts increase investment in a unionized economy?",1999.0
152532252,Comparison Study on Neural Network and Ordinary Least Squares Model to Stocks' Prices Forecasting,Neural Network is useful in making complex predictions in many disciplines. DuMouchel (1999) used Bayesian data mining to work with large frequency tables with millions of cells for FDA Spontaneous application. Mostafa (2010) also shows many literatures in financial forecasting applications of NNs to predict indexes.,"INTRODUCTION Business Intelligence, such as data mining applications, has made some significant contribution to forecasting science. Burstein and Holsapple (2008) state that ""business intelligence (BI) is a data-driven decision support system that combines data gathering, data storage, and knowledge management with analysis to provide input to the business decision process."" According to Han and Kamber (2006), ""data mining is extracting knowledge from large amounts of data"". Neural Network is one of these data mining applications and useful in making complex predictions in many disciplines. There are many examples of successful data mining being applied. DuMouchel (1999) used Bayesian data mining to work with large frequency tables with millions of cells for FDA Spontaneous application. Giudici (2001) used Bayesian data mining for benchmarking and credit scoring in highly dimensional complex datasets. Jeong, et.al. (2008) integrated data mining with a process designed using the robust Bayesian approach. ""Mostafa (2010) reported many other applications such as air pollution forecasting (e.g. Videnova, Nedialkova, Dimitrova, & Popova, 2006), maritime traffic forecasting (Mostafa, 2004), airline passenger traffic forecasting (Nam & Yi, 1997), railway traffic forecasting (Zhuo, Li-Min, Yong, & Yan-hui, 2007), commodity prices (Kohzadi, Boyd, Kemlanshahi, & Kaastra, 1996), ozone level (Ruiz-Suarez, Mayora-Ibarra, Torres-Jimenez & Ruiz-Suarez, 1995), student grade point averages (Gorr, Nagin & Szczypula, 1994), forecasting macroeconomic data (Aminian, Suarez, Aminian & Walz, 2006), financial time series forecasting (Yu, Wang & Lai, 2009), advertising (Poh, Yao & Jasic, 1998), and market trends (Aiken & Bsat, 1999)."" Mostafa (2010) also shows many literatures in financial forecasting applications of NNs to predict indexes. Started with Cao, Leggio, and Schniederjans (2005) who used NNs to predict stock price movements for firms traded on the Shanghai stock exchange and found that NN models outperform the linear models. Kryzanowski, Galler, and Wright (1993) used NN models with historic accounting and macroeconomic data to identify stocks that will outperform the market. McGrath (2002) used market to book and price earnings ratios in a NN model to rank stocks based on the likelihood estimates. Ferson and Harvey (1993) and Kimoto, Asakawa, Yoda, and Takeoka (1990) used a series of macroeconomic variables to capture predictable variation in stock price returns. McNelis (1996) used the Chilean stock market to predict returns in the Brazilian markets. Yumlu, Gurgen, and Okay (2005) used various NN architectures to model the performance of Istanbul stock exchange over the period 1990-2002. Leigh, Hightower, and Modani (2005) used NN models and linear regression models to model the New York Stock Exchange Composite Index data for the period from 1981 to 1999. Results were robust and informative as to the role of trading volume in the stock market. From this literature survey we find that no previous studies have attempted to predict the changes in stock prices from various industries with comprehensive independent variables. In this study, we want to focus on the 37 stock prices' changes from eight industries by incorporating critical independent variables. If the market is efficient, according to the efficient market hypothesis by Fama, then we cannot predict stocks' prices. Fama (1970, p. 383) defined efficient market hypothesis (EMH) as the idea where ""a market in which prices provide accurate signals for resource allocation, that is, a market in which firms can make production-investment decisions, and investors can choose among the securities that represent ownership of firms' activities under the assumption that security prices at any time 'fully reflect' all available information."" Accordingly, it would be difficult, if not impossible, to consistently predict and outperform the market because the information that one would use to make such predictions would already be reflected in the prices. …",2012.0
152533054,The Accounting Law and the Mixed Legal Institutions System in Terms of Promoting Development Mechanisms,The paper fits within the complex interdisciplinary field of study. It includes a series of correlations between the accounting law and the mixed legal institutions. It takes into consideration the relation between the accounting law and the labor law.,"ABSTRACT. The paper includes a series of correlations between the accounting law and the mixed legal institutions. It takes into consideration the relation between the accounting law and the labor law, currency law, competition law, unemployment insurance law, commercial law. As far as the accounting law takes into account the specialized specific needs, the business' informational system will be better connected to their development needs. The paper includes the following chapters: introduction, the relation between the accounting law, labor law and currency law under the expansion of international cooperation of companies, the relation between the accounting law, competition law and labor law to protect firms against unfair competition conditions of their employees, the relation between the accounting law, unemployment insurance law and labor laws in order to achieve flexible relations based on the economic situation, the relations between the accounting law, labor law and tax law to encourage new forms of employer - employee collaboration.Keywords: accounting law, labor law, currency law, competition law, tax law1. IntroductionThe paper fits within the complex interdisciplinary field of study. First of all, the article contains interdisciplinarity between economics and law. Accounting issues are addressed from the perspective of the accounting law legal system that gives legal form to accounting information circuits. Secondly, there is interdisciplinarity between the areas of study: labor law, currency law, competition law, unemployment insurance law, tax law and accounting law.The accounting law was first defined in the doctrine of French accounting and was later adopted by the continental accounting system. The first work which initiated the study of accounting law in Romania took place in 1998. The paper is a novelty because the accounting law in Romania has not reached the phase to be addressed in an interdisciplinary manner in this short period of time, in relation to other branches of law. The existence in the international literature of similar approaches may be relevant because the laws are national par excellence, even with the community harmonization in the European Union.2. The relation between the accounting law, labor law and currency law under the expansion of international cooperation of companiesThe development requires an expansion of international cooperation between firms in different forms. Globalization is the keyword of the current stage of evolution of international economic interdependence. The institution of delegation abroad will be more frequent in the contractual relationship of economic agents with the expansion of the globalization process. For the personnel sent abroad there may occur items related with: currency of payment, payment method, other specific services. The Labor Code establishes that they are separately stated from the beginning of the employment contract. The possible currency risk will become part of the wage costs for the entity which sent staff abroad. The accounting law norm will have ancillary character to these joint institutions.In principle, the displacement in member countries of the OECD involves calculating the income from employment (wages and related expenses) or the daily fees in the currency of the country in which to travel. The payment is also in the same currency. The element subject to negotiation is the level of such payments. In this the question of an interference with the tax law arises. The employment relations necessarily take into account the relationship between services rendered by the employee (the degree to which it is useful to the employer) and the total cost that these services require. More specifically in terms of business, the alteration of the net profit is more important in the contract of employment benefit. The accounting information system must provide the information needed to calculate the net profit implication that different parts of the wage or salary package has. …",2012.0
152533656,The Economics of Federalism,This essay discusses the major issues and theories concerning federal political systems. The essay examines applications of the economic analysis of federalism to specific areas of the law.,"This is the introductory essay for the Economics of Federalism, a book edited by the authors and forthcoming in Edward Elgar Publishing's ECONOMIC APPROACHES TO LAW series. This essay discusses the major issues and theories concerning federal political systems, which we define as systems that have a hierarchy of at least two distinct state and central levels, each with a well-defined scope of authority. The essay discusses two branches the economics literature. The first branch, on competitive federalism, stems from Tiebout's 1956 article. It focuses on the horizontal structure of federalism and examines jurisdictional competition between state governments for mobile individuals and resources. The second branch of the literature, on fiscal federalism, examines the vertical structure of federalism, or the division of public services and taxing power between the central and state governments. The essay also examines applications of the economic analysis of federalism to specific areas of the law, including corporate law, antitrust law, environmental law, choice of law rules, contractual choice of law, and public choice theory.",2006.0
152534267,Price-Fixing: Hefty Penalties on Big-Biz Cartels Will Provide Level Playing Field to Small Businesses,"Cartels are illegal in India, as they are almost everywhere. On average cartels raise prices by more than 20%, and probably face less than a 25% chance of being caught and convicted.","Cartels are illegal in India, as they are almost everywhere. They are subject to heavy fines. Why, then, do businesses frequently try to fix prices? Because doing so usually is profitable. On average cartels raise prices by more than 20%, and probably face less than a 25% chance of being caught and convicted. Based upon a sample of 75 international cartels, the authors calculate that the expected profits from price fixing almost always exceed the penalties. No wonder businesses often try to fix prices.",2012.0
152535624,"Netherlands ""Technopole"" Takes Open Innovation to Next Stage","IMEC will work with the Netherlands Organisation for Applied Scientific Research (TNO) on wireless sensors and thin-film electronics. In a second deal, IMEC will work with the Flanders Interuniversity Institute of Biotechnology (VIB) and the Catholic University of Leuven to create a Neuro-electronics Convergence Laboratory.","A European collaborative research organization has developed partnerships with two other collaborative research organizations in a bid to extend the frontier of its work. The move shows how even collaborative organizations are now seeking partners outside their own fields in order to move their disciplines forward. In one deal IMEC, the Interuniversity Microelectronics Centre, based in Leuven in Belgium's Flanders region will work with the Netherlands Organisation for Applied Scientific Research (TNO) on wireless sensors and thin-film electronics. In a second deal, IMEC will work with the Flanders Interuniversity Institute of Biotechnology (VIB) and the Catholic University of Leuven to create a Neuro-electronics Convergence Laboratory to develop neuro-electronic systems. Both collaborations will draw on IMEC's well-established intellectual property strategy. Much of IMEC's pre-competitive work is structured as industrial affiliation programs, in which several industrial partners share a program's results. Individual companies can then form partnerships with IMEC to develop these results into a more specific technology, which is transferred exclusively to them. IMEC will also license technology where appropriate. Track Record of Collaborative Research IMEC has a 21-year track record of collaborative research with industrial and university partners. It was started by the government of Flanders to be the hub of a regional center of excellence in semiconductor research and now gets around 82 percent of its annual 200 million [euro] ($240 million) funding from commercial partners. The IMEC has a staff of 1,390, including those seconded from partner organizations, of which there are around 500 across all its programs. Eight of the world's top ten semiconductor companies are working with the Centre in pre-competitive research programs on future manufacturing processes. TNO is an independent research organization with links to Dutch government ministries. It receives government funding to develop strategic technologies, and acts as a principal laboratory and research institute for some of the ministries. The organization also acts as a holding company for technology spin-outs. TNO received funding of 555 million [euro] in 2004, of which 194 million [euro] came from the government. It has almost 5,000 staff, of which it estimates that around 3,500 are scientists or engineers. Holst Centre Is Formed The deal between IMEC and TNO will form an organization called the Holst Centre, which will work on two technologies they have in common. The first is self-powered, radio-linked sensing systems known as ""wireless autonomous sensors."" An IMEC team is already working on one example of this technology, combining very-low-power radios, electronics and sensors with micropower generation to produce a wireless EEG system in a volume of one cubic centimeter. The second technology the Holst Centre will work on is thin-film electronics, dubbed ""systems in foil."" The vision is that such systems could be used to make large-scale sensing and actuating surfaces, such as active shop windows, or sports arenas whose lines are configured electronically and that can sense a player's actions as part of a system to provide feedback about their play. The Holst Centre is being established on the High Tech Campus in Eindhoven, the Netherlands, a science park in an area whose industrial activity has been dominated by electrical and electronics engineering company Royal Philips Electronics. This will give the Holst Centre access to MiPlaza, a microsystems research services organization that belongs to Philips but which is being encouraged to assume a more commercial footing. According to Jo De Boeck, director of wireless autonomous transducer systems at IMEC-NL, a subsidiary of the Belgian organization, the Dutch government has committed 12.5 million [euro] to the start-up phase and first year of the Holst Centre. …",2006.0
152535844,Distortions to capital mobility: The case of joint ventures,"This paper examines the effects of a threat of expropriation, by a host government, on the level of capital invested by a joint venture involving a multinational firm.","Abstract This paper examines the effects of a threat of expropriation, by a host government, on the level of capital invested by a joint venture involving a multinational firm.",1992.0
152535851,International environmental agreements on climate change,Negotiating Greenhouse Abatement and the Theory of Public Goods. Negotiating Greenhouse Abatement and the Theory of Public Goods.,"1. Introduction. 2. The Structure of International Environmental Agreements C. Carraro. 3. Negotiating Greenhouse Abatement and the Theory of Public Goods M. Hinchy, B.S. Fisher. 4. CO2 Concentration Limits, The Costs and Benefits of Control, and the Potential for International Agreement S.C. Peck, T.J. Teisberg. 5. Necessary Conditions for Stabilization Agreements Z.Yang, H.D. Jacoby. 6. Burden Sharing, Joint Implementation, and Carbon Coalitions G.W. Harrison, T.F. Rutherford. 7. On Stabilizing CO2 Concentrations - Cost-Effective Emission Reduction Strategies A. Manne, R. Richels. 8. Exploring a Technology Strategy for Stabilizing Atmospheric CO2 J. Edmonds, M. Wise. 9. Economic Impacts of Multilateral Emission Reduction Policies - Simulations with WorldScan J.C. Bollen, A.M. Gielen. 10. The Optimal Timing of Greenhouse Gas Emission Abatement, Individual Rationality and Intergenerational Equity R. Tol. 11. Implications of Emissions Limitations Protocols and Concentration Stabilization Trajectories for Developing (Non-annex I) Countries P.R. Shukla. 12. Additionality, Transactional Barriers and the Political Economy of Climate Change T.C. Heller. Index.",1999.0
